"img href","img src","v5-item","price-offer","price-offer 2","price-tradein","price-tradein 2","price","price 2","specs","specs 2","specs 3","specs 4","specs 5","specs 6","specs 7","specs 8","promotion"
"https://hoanghamobile.com/lap-top/laptop-huawei-matebook-14-R5-5500U","https://cdn.hoanghamobile.com/Uploads/2022/02/21/laptop-huawei-matebook-14-klvd-wdh9-4.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop HUAWEI MateBook 14 AMD 2021","Giá HSSV","16,290,000 ₫","Giá lên đời từ","13,790,000 ₫","16,790,000 ₫","20,990,000 ₫","R5- 5500U","16GB","512GB SSD","GPU tích hợp","14 inch","2160x1440","60Hz","1.49kg","13"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-pro-14-oled-m3401qa-km040t","https://cdn.hoanghamobile.com/Uploads/2024/06/04/m3401qa-km040t-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Vivobook Pro 14 OLED M3401QA-KM040T","Giá HSSV","15,490,000 ₫","Giá lên đời từ","12,990,000 ₫","15,990,000 ₫","22,990,000 ₫","R7 - 5800H","8GB","512GB SSD","GPU tích hợp","14 inch","2880x1800","90Hz","1.4kg","8"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-zenbook-14x-oled-um5401qa-kn209w","https://cdn.hoanghamobile.com/Uploads/2024/06/04/um5401qa-kn209w-2.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Zenbook 14X OLED UM5401QA-KN209W","Giá HSSV","17,490,000 ₫","Giá lên đời từ","14,990,000 ₫","17,990,000 ₫","25,990,000 ₫","R5 - 5600H","8GB","512GB SSD","GPU tích hợp","14 inch","2880x1800","90Hz","1.4kg","8"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-flip-14-tm420ua-ec022t","https://cdn.hoanghamobile.com/Uploads/2024/06/04/vivobook-flip-14-tm420ua-ec022t-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Vivobook Flip 14 TM420UA-EC022T","Giá HSSV","11,990,000 ₫","Giá lên đời từ","9,490,000 ₫","12,490,000 ₫","18,190,000 ₫","R5 - 5500U","8GB","512GB SSD","GPU tích hợp","14 inch","1920x1080","60Hz","1.5Kg","8"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-pro-15-oled-m3500qc-l1388w","https://cdn.hoanghamobile.com/Uploads/2024/06/04/asus-vivobook-pro-15-oled-m3500qc-l1388w-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Vivobook Pro 15 OLED M3500QC-L1388W","Giá HSSV","19,490,000 ₫","Giá lên đời từ","16,990,000 ₫","19,990,000 ₫","27,590,000 ₫","R5 - 5600H","16GB","512GB SSD","RTX 3050","15 inch","1920x1080","60Hz","1.65 kg","8"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-pro-15-oled-m3500qc-l1327w","https://cdn.hoanghamobile.com/Uploads/2024/06/04/vivobook-pro-15-oled-m3500qc-l1327w-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Vivobook Pro 15 OLED M3500QC-L1327W","Giá HSSV","21,490,000 ₫","Giá lên đời từ","18,990,000 ₫","21,990,000 ₫","29,990,000 ₫","R7 - 5800H","16GB","512GB SSD","RTX 3050","15 inch","1920x1080","60Hz","1.65kg","8"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-e210ma-gj353t","https://cdn.hoanghamobile.com/Uploads/2024/06/04/laptop-asus-e210ma-gj353t-2.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus E210MA-GJ353T","Giá HSSV","4,740,500 ₫","","","4,990,000 ₫","8,990,000 ₫","Celeron-N4020","4GB","128GB SSD","GPU tích hợp","11.6 inch","1366x768","60Hz","1.13 Kg","8"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-d415da-ek852t","https://cdn.hoanghamobile.com/Uploads/2024/06/04/asus-vivobook-d415da-ek852t-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Vivobook D415DA-EK852T","Giá HSSV","7,115,500 ₫","","","7,490,000 ₫","12,790,000 ₫","R3 - 3250U","4GB","512GB SSD","GPU tích hợp","14 inch","1920x1080","60Hz","1.55Kg","8"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-a515ea-bq1532t","https://cdn.hoanghamobile.com/Uploads/2024/06/04/asus-vivobook-a515ea-bq1532t-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Vivobook A515EA-BQ1532T","Giá HSSV","8,540,500 ₫","","","8,990,000 ₫","15,390,000 ₫","i3 - 1115G4","4GB","512GB SSD","GPU tích hợp","15 inch","1920x1080","120Hz","1.8 kg","8"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-a515ea-bq1530w","https://cdn.hoanghamobile.com/Uploads/2024/06/04/asus-vivobook-a515ea-bq1530w-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Vivobook A515EA-BQ1530W","Giá HSSV","8,540,500 ₫","","","8,990,000 ₫","15,390,000 ₫","i3 -1115G4","4GB","512GB SSD","GPU tích hợp","15 inch","1920x1080","60Hz","1.55kg","8"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-pro-15-oled-a1505va-l1386w","https://cdn.hoanghamobile.com/Uploads/2024/06/04/vivobook-pro-15-oled-a1505va-l1386w-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Vivobook Pro 15 OLED A1505VA-L1386W","Giá HSSV","19,390,000 ₫","","","19,890,000 ₫","24,990,000 ₫","i9 - 13900H","8GB","1TB SSD","GPU tích hợp","15 inch","1920x1080","60Hz","1.7kg","8"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-14x-oled-asus-a1405za-km146w","https://cdn.hoanghamobile.com/Uploads/2024/06/04/14x-oled-asus-a1405za-km146w-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop 14X OLED Asus A1405ZA-KM146W","Giá HSSV","12,490,000 ₫","","","12,990,000 ₫","18,990,000 ₫","i5 - 12500H","8GB","512GB SSD","GPU tích hợp","14 inch","2880x1800","90Hz","1.6Kg","8"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-a1405va-km257w","https://cdn.hoanghamobile.com/Uploads/2024/06/04/asus-vivobook-a1405va-km257w-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Vivobook A1405VA-KM257W","Giá HSSV","13,490,000 ₫","","","13,990,000 ₫","20,990,000 ₫","i5 - 13500H","16GB","512GB SSD","GPU tích hợp","14 inch","2880x1800","90Hz","1.6kg","8"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-vivobook-asus-a1403za-ly153w","https://cdn.hoanghamobile.com/Uploads/2024/06/04/vivobook-asus-a1403za-ly153w-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Vivobook Asus A1403ZA-LY153W","Giá HSSV","9,490,500 ₫","","","9,990,000 ₫","15,990,000 ₫","i3 - 1220P","8GB","512GB SSD","GPU tích hợp","14 inch","1920x1200","60Hz","1.6kg","8"
"https://hoanghamobile.com/laptop/laptop-asus-zenbook-14-ux3402za-km220w-i5-1240p-8gb-512gb-14oled2-8k-win11","https://cdn.hoanghamobile.com/Uploads/2022/10/24/image-removebg-preview-80.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop ASUS Zenbook 14 UX3402ZA-KM220W","Giá HSSV","18,490,000 ₫","Giá lên đời từ","15,990,000 ₫","18,990,000 ₫","25,990,000 ₫","i5 - 1240P","8GB","512GB SSD","GPU tích hợp","14 inch","2880x1800","90Hz","1.39kg","13"
"https://hoanghamobile.com/laptop/laptop-acer-swift-x-sfx16-51g-516q-i5-11320h-16gb-512gb-rtx3050-16-1-fhd","https://cdn.hoanghamobile.com/Uploads/2022/09/16/image-removebg-preview-93.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Acer Swift X SFX16-51G-516Q","Giá HSSV","16,490,000 ₫","Giá lên đời từ","13,990,000 ₫","16,990,000 ₫","28,990,000 ₫","i5 - 11320H","16GB","512GB SSD","RTX 3050","16.1 inch","1920x1080","60Hz","1.9 kg","13"
"https://hoanghamobile.com/laptop/laptop-hp-elitebook-630-g9-6m142pa-i5-1235u-8gb-256gb-13-3fhd-w11sl","https://cdn.hoanghamobile.com/Uploads/2022/08/19/image-removebg-preview-13.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop HP Elitebook 630 G9 (6M142PA)","Giá HSSV","16,290,000 ₫","Giá lên đời từ","13,790,000 ₫","16,790,000 ₫","21,990,000 ₫","i5 - 1235U","8GB","256GB SSD","GPU tích hợp","13.3 inch","1920x1080","60Hz","1.3 kg","12"
"https://hoanghamobile.com/laptop/laptop-dell-inspiron-16-5625-99vp91-r7-5825u-8gd4-512ssd-16-0fhd-w11sl-off","https://cdn.hoanghamobile.com/Uploads/2022/08/29/image-removebg-preview-8.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Dell Inspiron 16 5625-99VP91","Giá HSSV","15,490,000 ₫","Giá lên đời từ","12,990,000 ₫","15,990,000 ₫","23,990,000 ₫","R7 - 5825U","8GB","512GB SSD","GPU tích hợp","16 inch","1920x1200","60Hz","1.97kg","13"
"https://hoanghamobile.com/laptop/laptop-gaming-asus-rog-strix-g15-g513rc-hn038w-r7-6800h-8gb-512gb","https://cdn.hoanghamobile.com/Uploads/2022/08/10/image-removebg-preview-3_637957422088528878.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Gaming Asus Rog Strix G15 G513RC-HN038W","Giá HSSV","19,490,000 ₫","Giá lên đời từ","16,990,000 ₫","19,990,000 ₫","29,990,000 ₫","R7 - 6800H","8GB","512GB SSD","RTX 3050","15 inch","1920x1080","144Hz","2.1 kg","13"
"https://hoanghamobile.com/laptop/laptop-asus-vivobook-14x-a1403za-ly072w-i3-1220p-8gb-256gb-14wuxga-win11-s","https://cdn.hoanghamobile.com/Uploads/2022/08/02/image-removebg-preview-10.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop ASUS Vivobook 14X A1403ZA-LY072W","Giá HSSV","8,065,500 ₫","Giá lên đời từ","5,490,000 ₫","8,490,000 ₫","14,990,000 ₫","i3 - 1220P","8GB","256GB SSD","GPU tích hợp","14 inch","1920x1200","60Hz","1.6 kg","13"
"https://hoanghamobile.com/laptop/laptop-matebook-14-12th-chinh-hang","https://cdn.hoanghamobile.com/Uploads/2022/07/28/huawei-matebook-14-thinkpro-01.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop HUAWEI MateBook 14 2022","Giá HSSV","21,490,000 ₫","Giá lên đời từ","18,990,000 ₫","21,990,000 ₫","25,490,000 ₫","i5 - 1240P","16GB","512GB SSD","GPU tích hợp","14 inch","2160×1440","60Hz","1.49kg","13"
"https://hoanghamobile.com/laptop/laptop-asus-tuf-gaming-fx507zc-hn124w-i7-12700h-8gb-512gb-15-6-fhd","https://cdn.hoanghamobile.com/Uploads/2022/07/25/image-removebg-preview-10.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus TUF Gaming FX507ZC-HN124W","Giá HSSV","21,490,000 ₫","Giá lên đời từ","18,990,000 ₫","21,990,000 ₫","31,490,000 ₫","i7 - 12700H","8GB","512GB SSD","RTX 3050","15.6 inch","1920x1080","144Hz","2.3kg","13"
"https://hoanghamobile.com/laptop/laptop-asus-tuf-gaming-f15-fx507ze-hn093w-chinh-hang","https://cdn.hoanghamobile.com/Uploads/2022/07/25/image-removebg-preview-10.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus TUF Gaming F15 FX507ZE-HN093W","Giá HSSV","23,490,000 ₫","Giá lên đời từ","20,990,000 ₫","23,990,000 ₫","32,490,000 ₫","i7 - 12700H","8GB","512GB SSD","RTX 3050Ti","15.6 inch","1920x1080","144Hz","2.2kg","13"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-pro-14-oled-m3401qa-km040w","https://cdn.hoanghamobile.com/Uploads/2024/06/04/m3401qa-km040t-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Vivobook PRO 14 OLED M3401QA-KM040W","Giá HSSV","15,390,000 ₫","Giá lên đời từ","12,890,000 ₫","15,890,000 ₫","22,990,000 ₫","R7 - 5800H","8GB","512GB SSD","GPU tích hợp","14 inch","2880x1800","90Hz","1.4kg","9"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-pro-14-oled-m3401qa-km025t","https://cdn.hoanghamobile.com/Uploads/2024/06/04/m3401qa-km025t-2.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Vivobook Pro 14 OLED M3401QA-KM025T","Giá HSSV","15,390,000 ₫","Giá lên đời từ","12,890,000 ₫","15,890,000 ₫","22,990,000 ₫","R7 - 5800H","8GB","512GB SSD","GPU tích hợp","14 inch","2880x1800","90Hz","1.45 kg","9"
"https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-zenbook-14x-oled-um5401qa-kn053w","https://cdn.hoanghamobile.com/Uploads/2024/06/04/um5401qa-kn053w-4.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Zenbook 14X OLED UM5401QA-KN053W","Giá HSSV","17,490,000 ₫","Giá lên đời từ","14,990,000 ₫","17,990,000 ₫","25,990,000 ₫","R5 - 5600H","8GB","512GB SSD","GPU tích hợp","14 inch","2880x1800","90Hz","1.4kg","8"
"https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg2087tu-7c0q9pa-i3-1215u-8gb-256gb-15-6fhd-w11sl","https://cdn.hoanghamobile.com/Uploads/2023/01/07/image-removebg-preview-23.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop HP Pavilion 15 eg2087TU-7C0Q9PA","Giá HSSV","9,490,500 ₫","Giá lên đời từ","6,990,000 ₫","9,990,000 ₫","13,990,000 ₫","i3 - 1215U","8GB","256GB SSD","GPU tích hợp","15 inch","1920x1080","60Hz","1.7kg","13"
"https://hoanghamobile.com/laptop/laptop-hp-pavilion-14-dv2077tu-7c0w3pa-i5-1235u-256gb-intel-graphics-14-fh","https://cdn.hoanghamobile.com/Uploads/2023/01/06/image-removebg-preview-21.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop HP Pavilion 14 dv2077TU-7C0W3PA","Giá HSSV","13,990,000 ₫","Giá lên đời từ","11,490,000 ₫","14,490,000 ₫","18,490,000 ₫","i5 - 1235U","8GB","256GB SSD","GPU tích hợp","14 inch","1920x1080","60Hz","1.4kg","12"
"https://hoanghamobile.com/laptop/laptop-hp-pavilion-14-dv2072tu-7c0w1pa-i7-1255u-8gb-512gb-intel-graphics","https://cdn.hoanghamobile.com/Uploads/2023/01/06/image-removebg-preview-25.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop HP Pavilion 14 dv2072TU-7C0W1PA","Giá HSSV","20,290,000 ₫","Giá lên đời từ","17,790,000 ₫","20,790,000 ₫","24,990,000 ₫","i7 - 1255U","8GB","512GB SSD","GPU tích hợp","14 inch","1920x1080","60Hz","1.4kg","13"
"https://hoanghamobile.com/laptop/laptop-hp-15s-fq5145tu-76b24pa-i7-1255u-8gb-256gb-15-6fhd-win11-silver","https://cdn.hoanghamobile.com/Uploads/2022/10/21/image-removebg-preview-73.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop HP 15s fq5145TU-76B24PA","Giá HSSV","15,490,000 ₫","Giá lên đời từ","12,990,000 ₫","15,990,000 ₫","","i7 - 1255U","8GB","256GB SSD","GPU tích hợp","15 inch","1920x1080","60Hz","1.69kg","13"
"https://hoanghamobile.com/laptop/laptop-gaming-msi-thin-15-b13uc-1411vn","https://cdn.hoanghamobile.com/Uploads/2024/06/19/msi-thin-15-b13uc-1411vn.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Gaming MSI Thin 15 (B13UC-1411VN)","Giá HSSV","20,290,000 ₫","","","20,790,000 ₫","23,340,000 ₫","i7 - 13620H","8GB","512GB SSD","RTX 3050","15.6 inch","1920x1080","144Hz","1.86kg","9"
"https://hoanghamobile.com/laptop/laptop-dell-inspiron-14-5440-71034770","https://cdn.hoanghamobile.com/Uploads/2024/05/22/dell-inspiron-14-5440-71034770-6.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Dell Inspiron 14 5440 (71034770)","Giá HSSV","27,390,000 ₫","Giá lên đời từ","24,890,000 ₫","27,890,000 ₫","29,990,000 ₫","i7 - 150U","16GB","1TB SSD","MX570","14 inch","2240x1400","60Hz","1.56kg","11"
"https://hoanghamobile.com/laptop/laptop-acer-gaming-aspire-7-a715-43g-r8ga-r5-5625u-8gb-512gb-15-6fhd144hz","https://cdn.hoanghamobile.com/Uploads/2022/10/18/image-removebg-preview-52_638017091789031630.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Gaming Acer Aspire 7 A715-43G-R8GA","Giá HSSV","14,690,000 ₫","Giá lên đời từ","12,490,000 ₫","15,490,000 ₫","21,990,000 ₫","R5 - 5625U","8GB","512GB SSD","RTX 3050","15.6 inch","1920x1080","144Hz","2.1kg","14"
"https://hoanghamobile.com/laptop/laptop-dell-vostro-3420-71003348-i5-1235u-8gb-512gb-intel-iris-xe-graphics","https://cdn.hoanghamobile.com/Uploads/2022/12/22/image-removebg-preview-16.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Dell Vostro 3420-71003348","Giá HSSV","13,490,000 ₫","Giá lên đời từ","10,990,000 ₫","13,990,000 ₫","21,490,000 ₫","i5 - 1235U","8GB","512GB SSD","GPU tích hợp","14 inch","1920x1080","60Hz","1.5kg","13"
"https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg3091tu-8c5l2pa-chinh-hang","https://cdn.hoanghamobile.com/Uploads/2023/10/26/8c5l2pa-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop HP Pavilion 15-eg3091TU (8C5L2PA)","Giá HSSV","21,290,000 ₫","Giá lên đời từ","18,790,000 ₫","21,790,000 ₫","25,299,000 ₫","i7 - 1355U","16GB","512GB SSD","GPU tích hợp","15.6 inch","1920x1080","60Hz","1.74kg","13"
"https://hoanghamobile.com/laptop/laptop-asus-gaming-tuf-a17-fa707rc-hx130w-r7-6800h-8gb-512gb-rtx3050-17-3","https://cdn.hoanghamobile.com/Uploads/2022/10/24/image-removebg-preview-68.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop ASUS TUF Gaming A17 FA707RC-HX130W","Giá HSSV","20,490,000 ₫","Giá lên đời từ","17,990,000 ₫","20,990,000 ₫","28,990,000 ₫","R7 - 6800H","8GB","512GB SSD","RTX 3050","17 inch","1920x1080","144Hz","2.6 kg","13"
"https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg2055tu-6k785pa-i7-1260p-8gb-512gb-15-6fhd-w11sl","https://cdn.hoanghamobile.com/Uploads/2023/02/21/image-removebg-preview-4.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop HP Pavilion 15 eg2055TU-6K785PA","Giá HSSV","17,990,000 ₫","Giá lên đời từ","15,490,000 ₫","18,490,000 ₫","23,490,000 ₫","i5 - 1260P","8GB","512GB SSD","GPU tích hợp","15.6 inch","1920x1080","60Hz","1.74kg","13"
"https://hoanghamobile.com/laptop/laptop-asus-vivobook-s14-s5406ma-pp136w","https://cdn.hoanghamobile.com/Uploads/2024/05/10/asus-vivobook-s15-s5406ma-pp136w.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Asus Vivobook S14 S5406MA-PP136W","Giá HSSV","24,990,000 ₫","Giá lên đời từ","22,490,000 ₫","25,490,000 ₫","26,990,000 ₫","U5 - 125H","16GB","1TB SSD","GPU tích hợp","14 inch","2880x1800","120Hz","1.30kg","12"
"https://hoanghamobile.com/laptop/laptop-lenovo-thinkpad-e14-gen-5-21jk00h5vn","https://cdn.hoanghamobile.com/Uploads/2024/06/04/21jk00h5vn-7.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Lenovo ThinkPad E14 Gen 5 21JK00H5VN","Giá HSSV","18,990,000 ₫","","","19,990,000 ₫","21,390,000 ₫","i5 - 13420H","16GB","512GB SSD","GPU tích hợp","14 inch","1920x1200","60Hz","1.43kg","10"
"https://hoanghamobile.com/laptop/laptop-dell-inspiron-14-5440-71034769","https://cdn.hoanghamobile.com/Uploads/2024/05/22/dell-inspiron-14-5440-71034776.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Dell Inspiron 14 5440 (71034769)","Giá HSSV","22,290,000 ₫","Giá lên đời từ","19,790,000 ₫","22,790,000 ₫","24,990,000 ₫","i5 - 120U","16GB","1TB SSD","MX570A","14 inch","1920x1200","60Hz","1.67kg","11"
"https://hoanghamobile.com/laptop/laptop-lenovo-v15-g4-iru-83a100fyvn","https://cdn.hoanghamobile.com/Uploads/2024/05/27/lenovo-v15-g4-iru-83a100fyvn-2.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Lenovo V15 G4 IRU (83A100FYVN)","Giá HSSV","12,390,000 ₫","","","13,890,000 ₫","14,490,000 ₫","i5 - 13420H","8GB","512GB SSD","GPU tích hợp","15.6 inch","1920x1080","60Hz","1.65kg","6"
"https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg2035tx-6k781pa-i5-1235u-8gb-512gb-pcie-15-6-fhd-vg","https://cdn.hoanghamobile.com/Uploads/2022/11/09/image-removebg-preview-52.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop HP Pavilion 15 eg2035TX-6K781PA","Giá HSSV","15,290,000 ₫","Giá lên đời từ","12,790,000 ₫","15,790,000 ₫","20,490,000 ₫","i5 - 1235U","8GB","512GB SSD","MX550","15.6 inch","1920x1080","60Hz","1.74kg","13"
"https://hoanghamobile.com/laptop/laptop-lenovo-v15-g4-iru-83a1000bvn","https://cdn.hoanghamobile.com/Uploads/2024/06/10/lenovo-v15-g4-iru-83a1000bvn-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Lenovo V15 G4 IRU (83A1000BVN)","Giá HSSV","9,015,500 ₫","Giá lên đời từ","6,490,000 ₫","9,490,000 ₫","12,490,000 ₫","i3-1315U","8GB","256GB SSD","GPU tích hợp","15.6 inch","1920x1080","60Hz","1.65kg","8"
"https://hoanghamobile.com/laptop/laptop-gaming-msi-bravo-15-b7ed-010vn-chinh-hang","https://cdn.hoanghamobile.com/Uploads/2023/10/06/010vn-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Gaming MSI Bravo 15 B7ED-010VN","Giá HSSV","14,490,000 ₫","Giá lên đời từ","13,490,000 ₫","16,490,000 ₫","18,490,000 ₫","R5 - 7535HS","16GB","512GB SSD","RX 6550M","15.6 inch","1920x1080","144Hz","2.35kg","14"
"https://hoanghamobile.com/laptop/laptop-gaming-msi-gf63-thin-12ve-460vn-chinh-hang","https://cdn.hoanghamobile.com/Uploads/2023/06/22/12ve-460vn-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Gaming MSI GF63 Thin 12VE-460VN","Giá HSSV","16,490,000 ₫","Giá lên đời từ","14,990,000 ₫","17,990,000 ₫","22,490,000 ₫","i5 - 12450H","8GB","512GB SSD","RTX 4050","15.6 inch","1920x1080","144Hz","1.86kg","14"
"https://hoanghamobile.com/lap-top/laptop-lenovo-ideapad-gaming-3-15ach6-82k2027qvn-chinh-hang","https://cdn.hoanghamobile.com/Uploads/2023/11/09/82k2027qvn-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Lenovo IdeaPad Gaming 3 15ACH6-82K2027QVN","Giá HSSV","13,790,000 ₫","Giá lên đời từ","11,290,000 ₫","14,290,000 ₫","17,990,000 ₫","R5 - 5500H","8GB","512GB SSD","RTX 2050","15.6 inch","1920x1080","144Hz","2.25kg","13"
"https://hoanghamobile.com/laptop/laptop-lenovo-loq-15iax9-83gs001svn","https://cdn.hoanghamobile.com/Uploads/2024/05/10/lenovo-loq-15iax9-83gs001svn.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop Lenovo LOQ 15IAX9 (83GS001SVN)","Giá HSSV","17,390,000 ₫","","","17,890,000 ₫","20,990,000 ₫","i5 - 12450HX","12GB","512GB SSD","RTX 2050","15.6 inch","1920×1080","144HZ","2.38kg","10"
"https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg2058tu-6k784pa-chinh-hang","https://cdn.hoanghamobile.com/Uploads/2024/06/19/eg2038tx-6k784pa.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","Laptop HP Pavilion 15 eg2038TX-6K784PA","Giá HSSV","13,290,000 ₫","Giá lên đời từ","10,790,000 ₫","13,790,000 ₫","19,590,000 ₫","i5 - 1235U","8GB","256GB SSD","MX550","15.6 inch","1920x1080","Đang cập nhật","1.74 kg","13"
"https://hoanghamobile.com/laptop/macbook-pro-16-m2-pro-12-core-cpu-19-core-gpu-1tb","https://cdn.hoanghamobile.com/Uploads/2023/02/28/mabookpro16-silver-1.png;trim.threshold=80;trim.percentpadding=0.5;width=250;height=150;mode=pad;paddingWidth=5;","MacBook Pro 16"" (M2 Pro/12-core CPU/19-core GPU/16GB/1TB)","","","","","64,000,000 ₫","75,000,000 ₫","Apple - M2 Pro","16GB","1TB SSD","GPU tích hợp","16.2 inch","3456x2234","120Hz","2.14kg","11"
